date,active_advisory_records,active_closure_records,active_posting_records,active_rain_advisory_records,active_bacteria_related_records,active_tijuana_river_related_records,active_sewage_infrastructure_records,active_sewage_related_records,active_enterococcus_records,active_fecal_coliform_records,active_total_coliform_records,active_ecoli_records,daily_severity_score,max_severity_score,unique_beaches_impacted,unique_stations_impacted,new_advisory_records,new_closure_records,new_posting_records,new_rain_advisory_records,new_bacteria_related_records,new_tijuana_river_related_records,new_sewage_related_records,active_records_comparison_beaches,active_records_other_san_diego_beaches,active_records_south_bay_tijuana_river_impact,closure_records_comparison_beaches,closure_records_other_san_diego_beaches,closure_records_south_bay_tijuana_river_impact,severity_score_comparison_beaches,severity_score_other_san_diego_beaches,severity_score_south_bay_tijuana_river_impact,unique_beaches_comparison_beaches,unique_beaches_other_san_diego_beaches,unique_beaches_south_bay_tijuana_river_impact,any_active_advisory,any_active_closure,any_bacteria_related_activity,any_tijuana_river_related_activity,any_sewage_related_activity,rain_mm,rain_lag1_mm,rain_3day_mm,rain_7day_mm,rainy_day,start_datetime,end_datetime,interval_hours,year,month,month_name,site_id,site_name,parameter,source,discharge_m3s,discharge_cfs,discharge_mgd,grade_code,interpolation_type,high_flow_75th,high_flow_90th,extreme_flow_95th,high_flow_day,flow_category,flow_lag1_m3s,flow_3day_mean_m3s,flow_7day_mean_m3s,high_flow_1day_window,high_flow_3day_window,high_flow_7day_window,days_from_emergency_declaration,post_emergency,emergency_reference_window,h2s_overlap_period,analysis_period
2023-03-29,10,4,5,1,8,4,0,4,8,0,0,0,13,2,9,10,3,0,2,1,2,0,0,0,5,5,0,0,4,0,4,9,0,5,5,True,True,True,True,True,0.0,0.0,0.0,6.475782155990601,False,2023-03-29,2023-03-30,24.0,2023,3,March,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,9.62,339.727414,219.57169,-1.0,2.0,1,1,0,1,Very high flow,6.95,8.18999999999999,14.467142857142852,1,1,1,-90,0,0,0,Before emergency reference window
2023-03-30,9,4,4,1,7,4,0,4,7,0,0,0,12,2,8,9,0,0,0,0,0,0,0,0,4,5,0,0,4,0,3,9,0,4,5,True,True,True,True,True,12.358954429626465,0.0,12.358954429626465,15.688586473464966,True,2023-03-30,2023-03-31,24.0,2023,3,March,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,17.2,607.41284,392.5814,-1.0,2.0,1,1,1,1,Extreme flow,9.62,11.256666666666655,11.781428571428568,1,1,1,-89,0,0,0,Before emergency reference window
2023-03-31,9,4,4,1,7,4,0,4,7,0,0,0,12,2,8,9,0,0,0,0,0,0,0,0,4,5,0,0,4,0,3,9,0,4,5,True,True,True,True,True,2.4344544410705566,12.358954429626465,14.79340887069702,14.79340887069702,False,2023-03-31,2023-04-01,24.0,2023,3,March,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,13.1,462.62257,299.00095,-1.0,2.0,1,1,1,1,Extreme flow,17.2,13.306666666666656,11.081428571428566,1,1,1,-88,0,0,0,Before emergency reference window
2023-04-01,9,4,4,1,7,4,0,4,7,0,0,0,12,2,8,9,0,0,0,0,0,0,0,0,4,5,0,0,4,0,3,9,0,4,5,True,True,True,True,True,0.0,2.4344544410705566,14.79340887069702,14.79340887069702,False,2023-04-01,2023-04-02,24.0,2023,4,April,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,9.19,324.542093,209.757155,-1.0,2.0,1,1,0,1,Very high flow,13.1,13.163333333333322,10.565714285714282,1,1,1,-87,0,0,0,Before emergency reference window
2023-04-02,9,4,4,1,7,4,0,4,7,0,0,0,12,2,8,9,0,0,0,0,0,0,0,0,4,5,0,0,4,0,3,9,0,4,5,True,True,True,True,True,0.0,0.0,2.4344544410705566,14.79340887069702,False,2023-04-02,2023-04-03,24.0,2023,4,April,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,7.26,256.384722,165.70587,-1.0,2.0,1,1,0,1,Very high flow,9.19,9.849999999999987,10.188571428571423,1,1,1,-86,0,0,0,Before emergency reference window
2023-04-03,8,4,4,0,7,4,0,4,7,0,0,0,12,2,8,8,1,0,1,0,1,0,0,0,4,4,0,0,4,0,4,8,0,4,4,True,True,True,True,True,0.0,0.0,0.0,14.79340887069702,False,2023-04-03,2023-04-04,24.0,2023,4,April,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,6.27,221.423169,143.109615,-1.0,2.0,1,1,0,1,Very high flow,7.26,7.573333333333321,9.941428571428563,1,1,1,-85,0,0,0,Before emergency reference window
2023-04-04,8,4,4,0,7,4,0,4,7,0,0,0,12,2,8,8,0,0,0,0,0,0,0,0,4,4,0,0,4,0,4,8,0,4,4,True,True,True,True,True,0.0,0.0,0.0,14.79340887069702,False,2023-04-04,2023-04-05,24.0,2023,4,April,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,5.78,204.11896600000003,131.92561,-1.0,2.0,1,1,0,1,Very high flow,6.27,6.436666666666656,9.77428571428571,1,1,1,-84,0,0,0,Before emergency reference window
2023-04-05,10,4,6,0,9,4,0,4,9,0,0,0,14,2,10,10,3,0,3,0,3,0,0,3,3,4,0,0,4,3,3,8,3,3,4,True,True,True,True,True,0.0,0.0,0.0,14.79340887069702,False,2023-04-05,2023-04-06,24.0,2023,4,April,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,5.27,186.108469,120.285115,-1.0,2.0,1,1,0,1,Very high flow,5.78,5.773333333333323,9.15285714285714,1,1,1,-83,0,0,0,Before emergency reference window
2023-04-06,11,4,7,0,10,4,0,4,10,0,0,0,15,2,11,11,1,0,1,0,1,0,0,3,4,4,0,0,4,3,4,8,3,4,4,True,True,True,True,True,0.0,0.0,0.0,2.4344544410705566,False,2023-04-06,2023-04-07,24.0,2023,4,April,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,4.8,169.51056,109.5576,-1.0,2.0,1,0,0,1,High flow,5.27,5.283333333333323,7.381428571428567,1,1,1,-82,0,0,0,Before emergency reference window
2023-04-07,8,4,4,0,7,4,0,4,7,0,0,0,12,2,8,8,0,0,0,0,0,0,0,0,4,4,0,0,4,0,4,8,0,4,4,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2023-04-07,2023-04-08,24.0,2023,4,April,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,4.33,152.912651,98.830085,-1.0,2.0,1,0,0,1,High flow,4.8,4.799999999999989,6.128571428571425,1,1,1,-81,0,0,0,Before emergency reference window
2023-04-08,7,4,3,0,6,4,0,4,6,0,0,0,11,2,7,7,0,0,0,0,0,0,0,0,3,4,0,0,4,0,3,8,0,3,4,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2023-04-08,2023-04-09,24.0,2023,4,April,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,4.19,147.96859300000003,95.634655,-1.0,2.0,1,0,0,1,High flow,4.33,4.43999999999999,5.41428571428571,1,1,1,-80,0,0,0,Before emergency reference window
2023-04-09,7,4,3,0,6,4,0,4,6,0,0,0,11,2,7,7,0,0,0,0,0,0,0,0,3,4,0,0,4,0,3,8,0,3,4,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2023-04-09,2023-04-10,24.0,2023,4,April,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,3.94,139.139918,89.92853,-1.0,2.0,1,0,0,1,High flow,4.19,4.153333333333323,4.939999999999996,1,1,1,-79,0,0,0,Before emergency reference window
2023-04-10,7,4,3,0,6,4,0,4,6,0,0,0,11,2,7,7,0,0,0,0,0,0,0,0,3,4,0,0,4,0,3,8,0,3,4,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2023-04-10,2023-04-11,24.0,2023,4,April,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,3.86,136.314742,88.10257,-1.0,2.0,1,0,0,1,High flow,3.94,3.996666666666656,4.595714285714282,1,1,1,-78,0,0,0,Before emergency reference window
