datetime_local,date,year,month,hour,station_name_clean,location_clean,h2s_ppb,h2s_level_clean,elevated_h2s_event,orange_h2s_event,valid_h2s_record,h2s_ppb_original,h2s_ppb_clean,h2s_level,exceedance_30ppb,exceedance_200ppb,nighttime_flag,analysis_period,review_status,negative_value_flag,missing_h2s_flag,source,source_note,notes
2024-11-18 02:00:00,2024-11-18,2024,2024-11,2,Nestor - Berry Elementary School,NESTOR - BES,,Missing/Not visible,False,False,False,-6.2,,Missing/Not visible,0,0,1,Immediate post-emergency,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2024-11-18 02:00:00,2024-11-18,2024,2024-11,2,San Ysidro - Fire Station #29,SAN YSIDRO,3.3,Green (0-4.9 ppB),False,False,True,3.3,3.3,Green (0-4.9 ppB),0,0,1,Immediate post-emergency,numeric,0,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2024-11-18 03:00:00,2024-11-18,2024,2024-11,3,Nestor - Berry Elementary School,NESTOR - BES,,Missing/Not visible,False,False,False,-3.8,,Missing/Not visible,0,0,1,Immediate post-emergency,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2024-11-18 03:00:00,2024-11-18,2024,2024-11,3,San Ysidro - Fire Station #29,SAN YSIDRO,,Missing/Not visible,False,False,False,-2.0,,Missing/Not visible,0,0,1,Immediate post-emergency,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2024-11-18 04:00:00,2024-11-18,2024,2024-11,4,Nestor - Berry Elementary School,NESTOR - BES,,Missing/Not visible,False,False,False,-2.7,,Missing/Not visible,0,0,1,Immediate post-emergency,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2024-11-18 04:00:00,2024-11-18,2024,2024-11,4,San Ysidro - Fire Station #29,SAN YSIDRO,1.0,Green (0-4.9 ppB),False,False,True,1.0,1.0,Green (0-4.9 ppB),0,0,1,Immediate post-emergency,numeric,0,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2024-11-18 05:00:00,2024-11-18,2024,2024-11,5,Nestor - Berry Elementary School,NESTOR - BES,,Missing/Not visible,False,False,False,-3.1,,Missing/Not visible,0,0,1,Immediate post-emergency,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2024-11-18 05:00:00,2024-11-18,2024,2024-11,5,San Ysidro - Fire Station #29,SAN YSIDRO,0.8,Green (0-4.9 ppB),False,False,True,0.8,0.8,Green (0-4.9 ppB),0,0,1,Immediate post-emergency,numeric,0,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2024-11-18 06:00:00,2024-11-18,2024,2024-11,6,Nestor - Berry Elementary School,NESTOR - BES,,Missing/Not visible,False,False,False,-6.6,,Missing/Not visible,0,0,1,Immediate post-emergency,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2024-11-18 06:00:00,2024-11-18,2024,2024-11,6,San Ysidro - Fire Station #29,SAN YSIDRO,0.8,Green (0-4.9 ppB),False,False,True,0.8,0.8,Green (0-4.9 ppB),0,0,1,Immediate post-emergency,numeric,0,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2024-11-18 07:00:00,2024-11-18,2024,2024-11,7,Nestor - Berry Elementary School,NESTOR - BES,,Missing/Not visible,False,False,False,-3.0,,Missing/Not visible,0,0,1,Immediate post-emergency,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2024-11-18 07:00:00,2024-11-18,2024,2024-11,7,San Ysidro - Fire Station #29,SAN YSIDRO,1.8,Green (0-4.9 ppB),False,False,True,1.8,1.8,Green (0-4.9 ppB),0,0,1,Immediate post-emergency,numeric,0,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2024-11-18 08:00:00,2024-11-18,2024,2024-11,8,Nestor - Berry Elementary School,NESTOR - BES,,Missing/Not visible,False,False,False,-2.5,,Missing/Not visible,0,0,0,Immediate post-emergency,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2024-11-18 08:00:00,2024-11-18,2024,2024-11,8,San Ysidro - Fire Station #29,SAN YSIDRO,1.7,Green (0-4.9 ppB),False,False,True,1.7,1.7,Green (0-4.9 ppB),0,0,0,Immediate post-emergency,numeric,0,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2024-11-18 09:00:00,2024-11-18,2024,2024-11,9,Nestor - Berry Elementary School,NESTOR - BES,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,0,Immediate post-emergency,missing_visible,0,1,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2024-11-26 14:00:00,2024-11-26,2024,2024-11,14,Nestor - Berry Elementary School,NESTOR - BES,,Missing/Not visible,False,False,False,-1.5,,Missing/Not visible,0,0,0,Immediate post-emergency,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2024-11-28 11:00:00,2024-11-28,2024,2024-11,11,San Ysidro - Fire Station #29,SAN YSIDRO,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,0,Immediate post-emergency,missing_visible,0,1,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2024-11-28 14:00:00,2024-11-28,2024,2024-11,14,Nestor - Berry Elementary School,NESTOR - BES,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,0,Immediate post-emergency,missing_visible,0,1,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2024-12-07 00:00:00,2024-12-07,2024,2024-12,0,Nestor - Berry Elementary School,NESTOR - BES,17.8,Yellow (5-29.9 ppB),True,False,True,17.8,17.8,Yellow (5-29.9 ppB),0,0,1,Immediate post-emergency,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 00:00:00,2024-12-07,2024,2024-12,0,San Ysidro - Fire Station #29,SAN YSIDRO,10.8,Yellow (5-29.9 ppB),True,False,True,10.8,10.8,Yellow (5-29.9 ppB),0,0,1,Immediate post-emergency,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 01:00:00,2024-12-07,2024,2024-12,1,Nestor - Berry Elementary School,NESTOR - BES,20.1,Yellow (5-29.9 ppB),True,False,True,20.1,20.1,Yellow (5-29.9 ppB),0,0,1,Immediate post-emergency,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 01:00:00,2024-12-07,2024,2024-12,1,San Ysidro - Fire Station #29,SAN YSIDRO,15.0,Yellow (5-29.9 ppB),True,False,True,15.0,15.0,Yellow (5-29.9 ppB),0,0,1,Immediate post-emergency,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 02:00:00,2024-12-07,2024,2024-12,2,Nestor - Berry Elementary School,NESTOR - BES,17.5,Yellow (5-29.9 ppB),True,False,True,17.5,17.5,Yellow (5-29.9 ppB),0,0,1,Immediate post-emergency,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 02:00:00,2024-12-07,2024,2024-12,2,San Ysidro - Fire Station #29,SAN YSIDRO,11.6,Yellow (5-29.9 ppB),True,False,True,11.6,11.6,Yellow (5-29.9 ppB),0,0,1,Immediate post-emergency,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 03:00:00,2024-12-07,2024,2024-12,3,Nestor - Berry Elementary School,NESTOR - BES,15.7,Yellow (5-29.9 ppB),True,False,True,15.7,15.7,Yellow (5-29.9 ppB),0,0,1,Immediate post-emergency,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 03:00:00,2024-12-07,2024,2024-12,3,San Ysidro - Fire Station #29,SAN YSIDRO,8.4,Yellow (5-29.9 ppB),True,False,True,8.4,8.4,Yellow (5-29.9 ppB),0,0,1,Immediate post-emergency,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 04:00:00,2024-12-07,2024,2024-12,4,Nestor - Berry Elementary School,NESTOR - BES,10.5,Yellow (5-29.9 ppB),True,False,True,10.5,10.5,Yellow (5-29.9 ppB),0,0,1,Immediate post-emergency,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 04:00:00,2024-12-07,2024,2024-12,4,San Ysidro - Fire Station #29,SAN YSIDRO,4.5,Green (0-4.9 ppB),False,False,True,4.5,4.5,Green (0-4.9 ppB),0,0,1,Immediate post-emergency,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 05:00:00,2024-12-07,2024,2024-12,5,Nestor - Berry Elementary School,NESTOR - BES,7.8,Yellow (5-29.9 ppB),True,False,True,7.8,7.8,Yellow (5-29.9 ppB),0,0,1,Immediate post-emergency,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 05:00:00,2024-12-07,2024,2024-12,5,San Ysidro - Fire Station #29,SAN YSIDRO,4.7,Green (0-4.9 ppB),False,False,True,4.7,4.7,Green (0-4.9 ppB),0,0,1,Immediate post-emergency,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 06:00:00,2024-12-07,2024,2024-12,6,Nestor - Berry Elementary School,NESTOR - BES,7.2,Yellow (5-29.9 ppB),True,False,True,7.2,7.2,Yellow (5-29.9 ppB),0,0,1,Immediate post-emergency,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 06:00:00,2024-12-07,2024,2024-12,6,San Ysidro - Fire Station #29,SAN YSIDRO,7.5,Yellow (5-29.9 ppB),True,False,True,7.5,7.5,Yellow (5-29.9 ppB),0,0,1,Immediate post-emergency,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 07:00:00,2024-12-07,2024,2024-12,7,Nestor - Berry Elementary School,NESTOR - BES,7.5,Yellow (5-29.9 ppB),True,False,True,7.5,7.5,Yellow (5-29.9 ppB),0,0,1,Immediate post-emergency,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 07:00:00,2024-12-07,2024,2024-12,7,San Ysidro - Fire Station #29,SAN YSIDRO,6.9,Yellow (5-29.9 ppB),True,False,True,6.9,6.9,Yellow (5-29.9 ppB),0,0,1,Immediate post-emergency,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 08:00:00,2024-12-07,2024,2024-12,8,Nestor - Berry Elementary School,NESTOR - BES,6.9,Yellow (5-29.9 ppB),True,False,True,6.9,6.9,Yellow (5-29.9 ppB),0,0,0,Immediate post-emergency,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 08:00:00,2024-12-07,2024,2024-12,8,San Ysidro - Fire Station #29,SAN YSIDRO,5.6,Yellow (5-29.9 ppB),True,False,True,5.6,5.6,Yellow (5-29.9 ppB),0,0,0,Immediate post-emergency,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 09:00:00,2024-12-07,2024,2024-12,9,Nestor - Berry Elementary School,NESTOR - BES,4.2,Green (0-4.9 ppB),False,False,True,4.2,4.2,Green (0-4.9 ppB),0,0,0,Immediate post-emergency,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 09:00:00,2024-12-07,2024,2024-12,9,San Ysidro - Fire Station #29,SAN YSIDRO,2.5,Green (0-4.9 ppB),False,False,True,2.5,2.5,Green (0-4.9 ppB),0,0,0,Immediate post-emergency,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 10:00:00,2024-12-07,2024,2024-12,10,Nestor - Berry Elementary School,NESTOR - BES,4.2,Green (0-4.9 ppB),False,False,True,4.2,4.2,Green (0-4.9 ppB),0,0,0,Immediate post-emergency,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 10:00:00,2024-12-07,2024,2024-12,10,San Ysidro - Fire Station #29,SAN YSIDRO,1.7,Green (0-4.9 ppB),False,False,True,1.7,1.7,Green (0-4.9 ppB),0,0,0,Immediate post-emergency,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 11:00:00,2024-12-07,2024,2024-12,11,Nestor - Berry Elementary School,NESTOR - BES,4.0,Green (0-4.9 ppB),False,False,True,4.0,4.0,Green (0-4.9 ppB),0,0,0,Immediate post-emergency,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 11:00:00,2024-12-07,2024,2024-12,11,San Ysidro - Fire Station #29,SAN YSIDRO,3.0,Green (0-4.9 ppB),False,False,True,3.0,3.0,Green (0-4.9 ppB),0,0,0,Immediate post-emergency,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 12:00:00,2024-12-07,2024,2024-12,12,Nestor - Berry Elementary School,NESTOR - BES,1.5,Green (0-4.9 ppB),False,False,True,1.5,1.5,Green (0-4.9 ppB),0,0,0,Immediate post-emergency,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 12:00:00,2024-12-07,2024,2024-12,12,San Ysidro - Fire Station #29,SAN YSIDRO,2.0,Green (0-4.9 ppB),False,False,True,2.0,2.0,Green (0-4.9 ppB),0,0,0,Immediate post-emergency,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 13:00:00,2024-12-07,2024,2024-12,13,Nestor - Berry Elementary School,NESTOR - BES,1.1,Green (0-4.9 ppB),False,False,True,1.1,1.1,Green (0-4.9 ppB),0,0,0,Immediate post-emergency,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 13:00:00,2024-12-07,2024,2024-12,13,San Ysidro - Fire Station #29,SAN YSIDRO,1.3,Green (0-4.9 ppB),False,False,True,1.3,1.3,Green (0-4.9 ppB),0,0,0,Immediate post-emergency,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 14:00:00,2024-12-07,2024,2024-12,14,Nestor - Berry Elementary School,NESTOR - BES,1.2,Green (0-4.9 ppB),False,False,True,1.2,1.2,Green (0-4.9 ppB),0,0,0,Immediate post-emergency,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 14:00:00,2024-12-07,2024,2024-12,14,San Ysidro - Fire Station #29,SAN YSIDRO,0.9,Green (0-4.9 ppB),False,False,True,0.9,0.9,Green (0-4.9 ppB),0,0,0,Immediate post-emergency,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 15:00:00,2024-12-07,2024,2024-12,15,Nestor - Berry Elementary School,NESTOR - BES,1.8,Green (0-4.9 ppB),False,False,True,1.8,1.8,Green (0-4.9 ppB),0,0,0,Immediate post-emergency,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 15:00:00,2024-12-07,2024,2024-12,15,San Ysidro - Fire Station #29,SAN YSIDRO,0.8,Green (0-4.9 ppB),False,False,True,0.8,0.8,Green (0-4.9 ppB),0,0,0,Immediate post-emergency,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 16:00:00,2024-12-07,2024,2024-12,16,Nestor - Berry Elementary School,NESTOR - BES,2.7,Green (0-4.9 ppB),False,False,True,2.7,2.7,Green (0-4.9 ppB),0,0,0,Immediate post-emergency,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 16:00:00,2024-12-07,2024,2024-12,16,San Ysidro - Fire Station #29,SAN YSIDRO,0.7,Green (0-4.9 ppB),False,False,True,0.7,0.7,Green (0-4.9 ppB),0,0,0,Immediate post-emergency,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 17:00:00,2024-12-07,2024,2024-12,17,Nestor - Berry Elementary School,NESTOR - BES,1.2,Green (0-4.9 ppB),False,False,True,1.2,1.2,Green (0-4.9 ppB),0,0,0,Immediate post-emergency,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 17:00:00,2024-12-07,2024,2024-12,17,San Ysidro - Fire Station #29,SAN YSIDRO,0.4,Green (0-4.9 ppB),False,False,True,0.4,0.4,Green (0-4.9 ppB),0,0,0,Immediate post-emergency,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 18:00:00,2024-12-07,2024,2024-12,18,Nestor - Berry Elementary School,NESTOR - BES,8.0,Yellow (5-29.9 ppB),True,False,True,8.0,8.0,Yellow (5-29.9 ppB),0,0,0,Immediate post-emergency,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 18:00:00,2024-12-07,2024,2024-12,18,San Ysidro - Fire Station #29,SAN YSIDRO,0.3,Green (0-4.9 ppB),False,False,True,0.3,0.3,Green (0-4.9 ppB),0,0,0,Immediate post-emergency,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 19:00:00,2024-12-07,2024,2024-12,19,Nestor - Berry Elementary School,NESTOR - BES,11.1,Yellow (5-29.9 ppB),True,False,True,11.1,11.1,Yellow (5-29.9 ppB),0,0,0,Immediate post-emergency,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2024-12-07 19:00:00,2024-12-07,2024,2024-12,19,San Ysidro - Fire Station #29,SAN YSIDRO,1.0,Green (0-4.9 ppB),False,False,True,1.0,1.0,Green (0-4.9 ppB),0,0,0,Immediate post-emergency,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
