station_id,station_agency_id,beach_name_id,station_name,station_description,agency_station_identifier,beach_name,beach_type,nearest_city,water_body_name,water_body_class,water_body_type,watershed_name,ab411_beach,usepa_id,beach_access,county,county_name,station_status,beach_status,agency_name,agency_jurisdiction,regional_board,regional_board_name,station_lat,station_lon,coordinate_source,beach_upper_lat,beach_upper_lon,beach_lower_lat,beach_lower_lon,beach_mid_lat,beach_mid_lon,valid_station_point
1126,23,93,EH-530,Cesar Chavez Park,,San Diego Bay,UNKNOWN,San Diego,Pacific Ocean,Saltwater,"Sound, Bay, or Inlet",San Diego River,No,CA506450,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.695862,-117.1506976,station_upper,32.707794,-117.237025,32.703083,-117.180908,32.7054385,-117.2089665,True
1127,23,93,EH-535,Harbor Island South,,San Diego Bay,UNKNOWN,San Diego,Pacific Ocean,Saltwater,"Sound, Bay, or Inlet",San Diego River,No,CA506450,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.724301,-117.187792,station_upper,32.707794,-117.237025,32.703083,-117.180908,32.7054385,-117.2089665,True
1128,23,93,EH-540,Seaport Village,,San Diego Bay,UNKNOWN,San Diego,Pacific Ocean,Saltwater,"Sound, Bay, or Inlet",San Diego River,No,CA506450,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.7083867,-117.1702694,station_upper,32.707794,-117.237025,32.703083,-117.180908,32.7054385,-117.2089665,True
1129,23,93,EH-545,Ruocco Park,,San Diego Bay,UNKNOWN,San Diego,Pacific Ocean,Saltwater,"Sound, Bay, or Inlet",San Diego River,No,CA506450,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.7113073,-117.1729191,station_upper,32.707794,-117.237025,32.703083,-117.180908,32.7054385,-117.2089665,True
1130,23,93,EH-550,Ruocco Park (100 L),,San Diego Bay,UNKNOWN,San Diego,Pacific Ocean,Saltwater,"Sound, Bay, or Inlet",San Diego River,No,CA506450,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.7110613,-117.1728091,station_upper,32.707794,-117.237025,32.703083,-117.180908,32.7054385,-117.2089665,True
1131,23,93,EH-555,Ruocco Park (75 R),,San Diego Bay,UNKNOWN,San Diego,Pacific Ocean,Saltwater,"Sound, Bay, or Inlet",San Diego River,No,CA506450,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.7115217,-117.1729848,station_upper,32.707794,-117.237025,32.703083,-117.180908,32.7054385,-117.2089665,True
1132,23,93,EH-560,"Outfall at B St Pier, Upstream (75R)",,San Diego Bay,UNKNOWN,San Diego,Pacific Ocean,Saltwater,"Sound, Bay, or Inlet",San Diego River,No,CA506450,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.7182352,-117.1734783,station_upper,32.707794,-117.237025,32.703083,-117.180908,32.7054385,-117.2089665,True
1133,23,93,EH-565,"Outfall at B St Pier, Downstream (420 L)",,San Diego Bay,UNKNOWN,San Diego,Pacific Ocean,Saltwater,"Sound, Bay, or Inlet",San Diego River,No,CA506450,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.7168445,-117.1734599,station_upper,32.707794,-117.237025,32.703083,-117.180908,32.7054385,-117.2089665,True
1137,34,93,EH-566,Highland Ave Bridge,,San Diego Bay,UNKNOWN,San Diego,Pacific Ocean,Saltwater,"Sound, Bay, or Inlet",San Diego River,No,CA506450,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.656041,-117.0900565,station_upper,32.707794,-117.237025,32.703083,-117.180908,32.7054385,-117.2089665,True
1138,34,93,EH-567,SM03,,San Diego Bay,UNKNOWN,San Diego,Pacific Ocean,Saltwater,"Sound, Bay, or Inlet",San Diego River,No,CA506450,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.6509621,-117.1018784,station_upper,32.707794,-117.237025,32.703083,-117.180908,32.7054385,-117.2089665,True
1139,34,93,EH-568,Living Coast Discovery Center,,San Diego Bay,UNKNOWN,San Diego,Pacific Ocean,Saltwater,"Sound, Bay, or Inlet",San Diego River,No,CA506450,PUBLIC,San Diego,San Diego,Active,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.6390999,-117.1144868,station_upper,32.707794,-117.237025,32.703083,-117.180908,32.7054385,-117.2089665,True
1140,34,93,EH-569,Sweetwater Channel Mouth,,San Diego Bay,UNKNOWN,San Diego,Pacific Ocean,Saltwater,"Sound, Bay, or Inlet",San Diego River,No,CA506450,PUBLIC,San Diego,San Diego,Active,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.6478557,-117.1194895,station_upper,32.707794,-117.237025,32.703083,-117.180908,32.7054385,-117.2089665,True
922,34,93,RIV Otay,Otay River,,San Diego Bay,UNKNOWN,San Diego,Pacific Ocean,Saltwater,"Sound, Bay, or Inlet",San Diego River,No,CA506450,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.599036,-117.115288,station_upper,32.707794,-117.237025,32.703083,-117.180908,32.7054385,-117.2089665,True
375,23,357,EH-380,San Dieguito River outlet,EH-380,San Dieguito River Beach,UNKNOWN,Del Mar,Pacific Ocean,Saltwater,Open Coast,San Diego River,No,CA531242,PUBLIC,San Diego,San Diego,Active,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.9753,-117.270605452,station_upper,32.976558,-117.270906,32.974609,-117.27033,32.9755835,-117.270618,True
650,23,357,RIV San Dieguito,RIV San Dieguito,RIV San Dieguito,San Dieguito River Beach,UNKNOWN,Del Mar,Pacific Ocean,Saltwater,Open Coast,San Diego River,No,CA531242,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.9755835,-117.270618,beach_midpoint,32.976558,-117.270906,32.974609,-117.27033,32.9755835,-117.270618,True
926,34,95,CRK Escondido,Escondido Creek,,San Elijo State Beach,UNKNOWN,Del Mar,Pacific Ocean,Saltwater,Open Coast,Escondido Creek-San Luis Rey River,No,CA059339,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,33.018488,-117.248797,station_upper,33.031855,-117.290849,33.016626,-117.282485,33.024240500000005,-117.286667,True
377,23,95,EH-400,Pipes,EH-400,San Elijo State Beach,UNKNOWN,Del Mar,Pacific Ocean,Saltwater,Open Coast,Escondido Creek-San Luis Rey River,No,CA059339,PUBLIC,San Diego,San Diego,Active,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,33.0283,-117.2889,station_upper,33.031855,-117.290849,33.016626,-117.282485,33.024240500000005,-117.286667,True
378,23,95,EH-403,north end of bluffs,EH-403,San Elijo State Beach,UNKNOWN,Del Mar,Pacific Ocean,Saltwater,Open Coast,Escondido Creek-San Luis Rey River,No,CA059339,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,33.02597,-117.28679,station_upper,33.031855,-117.290849,33.016626,-117.282485,33.024240500000005,-117.286667,True
379,23,95,EH-405,2200 ft S of Swami's (mid,EH-405,San Elijo State Beach,UNKNOWN,Del Mar,Pacific Ocean,Saltwater,Open Coast,Escondido Creek-San Luis Rey River,No,CA059339,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,33.0295,-117.2886,station_upper,33.031855,-117.290849,33.016626,-117.282485,33.024240500000005,-117.286667,True
912,34,95,LAG San Elijo,San Elijo Lagoon,,San Elijo State Beach,UNKNOWN,Del Mar,Pacific Ocean,Saltwater,Open Coast,Escondido Creek-San Luis Rey River,No,CA059339,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,33.01063,-117.277194,station_upper,33.031855,-117.290849,33.016626,-117.282485,33.024240500000005,-117.286667,True
709,23,95,SE-070,stairs near main entrance,SE-070,San Elijo State Beach,UNKNOWN,Del Mar,Pacific Ocean,Saltwater,Open Coast,Escondido Creek-San Luis Rey River,No,CA059339,PUBLIC,San Diego,San Diego,Active,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,33.019055,-117.2842,station_upper,33.031855,-117.290849,33.016626,-117.282485,33.024240500000005,-117.286667,True
399,23,96,EH-520,Trestles San Mateo Crk,EH-520,San Onofre State Beach,UNKNOWN,USMC Camp Pendleton,Pacific Ocean,Saltwater,Open Coast,Aliso Creek-San Onofre Creek,No,CA981113,PUBLIC,San Diego,San Diego,Active,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,33.3855,-117.5952,station_upper,33.38685,-117.59623,33.331617,-117.503883,33.3592335,-117.55005650000001,True
920,34,96,RIV Santa Margarita,Santa Margarita River,,San Onofre State Beach,UNKNOWN,USMC Camp Pendleton,Pacific Ocean,Saltwater,Open Coast,Aliso Creek-San Onofre Creek,No,CA981113,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,33.237611,-117.395997,station_upper,33.38685,-117.59623,33.331617,-117.503883,33.3592335,-117.55005650000001,True
697,23,96,SC-010,Trail 6,SC-010,San Onofre State Beach,UNKNOWN,USMC Camp Pendleton,Pacific Ocean,Saltwater,Open Coast,Aliso Creek-San Onofre Creek,No,CA981113,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,33.379,-117.5725,station_upper,33.38685,-117.59623,33.331617,-117.503883,33.3592335,-117.55005650000001,True
698,23,96,SC-020,Old Man's north SO,SC-020,San Onofre State Beach,UNKNOWN,USMC Camp Pendleton,Pacific Ocean,Saltwater,Open Coast,Aliso Creek-San Onofre Creek,No,CA981113,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,33.383,-117.576,station_upper,33.38685,-117.59623,33.331617,-117.503883,33.3592335,-117.55005650000001,True
376,23,97,EH-390,Seascape near outlet,EH-390,Seascape Beach Park,UNKNOWN,Solana Beach,Pacific Ocean,Saltwater,Open Coast,San Diego River,Yes,CA723256,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.9855,-117.273640785,station_upper,32.982363,-117.273475,32.980308,-117.272381,32.9813355,-117.27292800000001,True
364,23,415,EH-312,Shell Beach,EH-312,Shell Beach,UNKNOWN,San Diego,Pacific Ocean,Saltwater,Open Coast,San Diego River,Yes,CA310313,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.8498592,-117.2749324,station_upper,32.850043,-117.274805,32.849578,-117.27544,32.849810500000004,-117.27512250000001,True
1116,35,99,IB-067,Silver Strand Stub Jetty,,Silver Strand State Beach,UNKNOWN,San Diego,Pacific Ocean,Saltwater,Open Coast,San Diego River,Yes,CA801475,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.588219,-117.13256,station_upper,32.636836,-117.144303,32.608936,-117.134783,32.622886,-117.139543,True
1037,23,99,IB-068,Silver Strand - Guard Shack,,Silver Strand State Beach,UNKNOWN,San Diego,Pacific Ocean,Saltwater,Open Coast,San Diego River,Yes,CA801475,PUBLIC,San Diego,San Diego,Active,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.626401,-117.139424,station_upper,32.636836,-117.144303,32.608936,-117.134783,32.622886,-117.139543,True
1036,23,99,IB-069,Silver Strand - Lifeguard Tower,,Silver Strand State Beach,UNKNOWN,San Diego,Pacific Ocean,Saltwater,Open Coast,San Diego River,Yes,CA801475,PUBLIC,San Diego,San Diego,Active,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.631769,-117.141885,station_upper,32.636836,-117.144303,32.608936,-117.134783,32.622886,-117.139543,True
461,23,99,IB-070,Silver Strand N end (ocean),IB-070,Silver Strand State Beach,UNKNOWN,San Diego,Pacific Ocean,Saltwater,Open Coast,San Diego River,Yes,CA801475,PUBLIC,San Diego,San Diego,Active,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.6358,-117.14317,station_upper,32.636836,-117.144303,32.608936,-117.134783,32.622886,-117.139543,True
1097,35,100,EH-395,Del Mar Shores,,Solana Beach City Beaches,UNKNOWN,Solana Beach,Pacific Ocean,Saltwater,Open Coast,San Diego River,No,CA505182,PUBLIC,San Diego,San Diego,Active,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.98210361,-117.27319855,station_upper,32.99947,-117.277931,32.980308,-117.272381,32.989889000000005,-117.275156,True
703,23,100,SE-010,Fletcher Cove outlet,SE-010,Solana Beach City Beaches,UNKNOWN,Solana Beach,Pacific Ocean,Saltwater,Open Coast,San Diego River,No,CA505182,PUBLIC,San Diego,San Diego,Active,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.991319,-117.274819,station_upper,32.99947,-117.277931,32.980308,-117.272381,32.989889000000005,-117.275156,True
704,23,100,SE-020,Tide Beach center,SE-020,Solana Beach City Beaches,UNKNOWN,Solana Beach,Pacific Ocean,Saltwater,Open Coast,San Diego River,No,CA505182,PUBLIC,San Diego,San Diego,Active,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.996569,-117.276194,station_upper,32.99947,-117.277931,32.980308,-117.272381,32.989889000000005,-117.275156,True
384,23,101,EH-440,Batiquitos Lagoon outlet,EH-440,South Carlsbad State Beach,UNKNOWN,Carlsbad,Pacific Ocean,Saltwater,Open Coast,Escondido Creek-San Luis Rey River,No,CA606869,PUBLIC,San Diego,San Diego,Active,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,33.0866,-117.313433196,station_upper,33.1285,-117.3338,33.0815,-117.3115,33.105000000000004,-117.32265,True
400,23,101,EN-010,Poinsettia Lane,EN-010,South Carlsbad State Beach,UNKNOWN,Carlsbad,Pacific Ocean,Saltwater,Open Coast,Escondido Creek-San Luis Rey River,No,CA606869,PUBLIC,San Diego,San Diego,Active,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,33.10061,-117.3194,station_upper,33.1285,-117.3338,33.0815,-117.3115,33.105000000000004,-117.32265,True
401,23,101,EN-020,Ponto Drive,EN-020,South Carlsbad State Beach,UNKNOWN,Carlsbad,Pacific Ocean,Saltwater,Open Coast,Escondido Creek-San Luis Rey River,No,CA606869,PUBLIC,San Diego,San Diego,Active,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,33.106306,-117.321583,station_upper,33.1285,-117.3338,33.0815,-117.3115,33.105000000000004,-117.32265,True
402,23,101,EN-030,Encina Creek outlet,EN-030,South Carlsbad State Beach,UNKNOWN,Carlsbad,Pacific Ocean,Saltwater,Open Coast,Escondido Creek-San Luis Rey River,No,CA606869,PUBLIC,San Diego,San Diego,Active,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,33.11572,-117.3255,station_upper,33.1285,-117.3338,33.0815,-117.3115,33.105000000000004,-117.32265,True
403,23,101,EN-040,Palomar Airport,EN-040,South Carlsbad State Beach,UNKNOWN,Carlsbad,Pacific Ocean,Saltwater,Open Coast,Escondido Creek-San Luis Rey River,No,CA606869,PUBLIC,San Diego,San Diego,Active,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,33.119222,-117.327111,station_upper,33.1285,-117.3338,33.0815,-117.3115,33.105000000000004,-117.32265,True
404,23,101,EN-050,Cerezo Drive,EN-050,South Carlsbad State Beach,UNKNOWN,Carlsbad,Pacific Ocean,Saltwater,Open Coast,Escondido Creek-San Luis Rey River,No,CA606869,PUBLIC,San Diego,San Diego,Active,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,33.1285,-117.333806,station_upper,33.1285,-117.3338,33.0815,-117.3115,33.105000000000004,-117.32265,True
362,23,102,EH-305,South Casa beach,EH-305,South Casa Beach S.D.,UNKNOWN,San Diego,Pacific Ocean,Saltwater,Open Coast,San Diego River,No,CA273334,PUBLIC,San Diego,San Diego,Active,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.8467,-117.278863,station_upper,32.847306,-117.278886,32.845896,-117.279105,32.84660100000001,-117.27899550000001,True
363,23,102,EH-310,Children's Pool,EH-310,South Casa Beach S.D.,UNKNOWN,San Diego,Pacific Ocean,Saltwater,Open Coast,San Diego River,No,CA273334,PUBLIC,San Diego,San Diego,Active,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.8475,-117.2782,station_upper,32.847306,-117.278886,32.845896,-117.279105,32.84660100000001,-117.27899550000001,True
339,23,460,EH-160,Spanish Landing,EH-160,Spanish Landing Park,UNKNOWN,San Diego,Pacific Ocean,Saltwater,"Sound, Bay, or Inlet",San Diego River,Yes,CA769604,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.728338648,-117.20994367,station_upper,32.728278,-117.213857,32.728458,-117.199202,32.728368,-117.2065295,True
347,23,103,EH-215,Osprey Pt.,EH-215,Sunset Cliffs Park,UNKNOWN,San Diego,Pacific Ocean,Saltwater,Open Coast,San Diego River,Yes,CA628494,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.7241875,-117.256014,beach_midpoint,32.735192,-117.255806,32.713183,-117.256222,32.7241875,-117.256014,True
919,34,103,EH-220,Pt. Loma Ave,,Sunset Cliffs Park,UNKNOWN,San Diego,Pacific Ocean,Saltwater,Open Coast,San Diego River,Yes,CA628494,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.736281,-117.255986,station_upper,32.735192,-117.255806,32.713183,-117.256222,32.7241875,-117.256014,True
641,23,103,PL-070,Ladera Street,PL-070,Sunset Cliffs Park,UNKNOWN,San Diego,Pacific Ocean,Saltwater,Open Coast,San Diego River,Yes,CA628494,PUBLIC,San Diego,San Diego,Active,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.719325627,-117.256944364,station_upper,32.735192,-117.255806,32.713183,-117.256222,32.7241875,-117.256014,True
380,23,361,EH-410,Swami\'s,EH-410,Swami's Park,UNKNOWN,Encinitas,Pacific Ocean,Saltwater,Open Coast,Escondido Creek-San Luis Rey River,No,CA789562,PUBLIC,San Diego,San Diego,Active,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,33.0344,-117.2931,station_upper,33.034763,-117.293736,33.031856,-117.290849,33.0333095,-117.2922925,True
485,23,368,MB-040,Tecolote Shores drain,MB-040,Tecolote Shores,UNKNOWN,San Diego,Pacific Ocean,Saltwater,"Sound, Bay, or Inlet",San Diego River,Yes,CA801852,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.7765,-117.2111,station_upper,32.777317,-117.211315,32.771283,-117.20965,32.7743,-117.2104825,True
486,23,368,MB-041,Tecolote Shores swim are,MB-041,Tecolote Shores,UNKNOWN,San Diego,Pacific Ocean,Saltwater,"Sound, Bay, or Inlet",San Diego River,Yes,CA801852,PUBLIC,San Diego,San Diego,Active,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.7732,-117.21,station_upper,32.777317,-117.211315,32.771283,-117.20965,32.7743,-117.2104825,True
651,23,483,RIV Tijuana,RIV Tijuana,RIV Tijuana,Tijana River,UNKNOWN,Chula Vista,Pacific Ocean,Saltwater,Open Coast,Tijuana River,Yes,CA630931,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.54763,-117.05403,beach_midpoint,32.55358,-117.06321,32.54168,-117.04485,32.54763,-117.05403,True
727,23,483,TJ-010,Concrete Lip,TJ-010,Tijana River,UNKNOWN,Chula Vista,Pacific Ocean,Saltwater,Open Coast,Tijuana River,Yes,CA630931,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.541689,-117.044857,station_upper,32.55358,-117.06321,32.54168,-117.04485,32.54763,-117.05403,True
728,23,483,TJ-020,Dairy Mart Bridge,TJ-020,Tijana River,UNKNOWN,Chula Vista,Pacific Ocean,Saltwater,Open Coast,Tijuana River,Yes,CA630931,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.553585,-117.063212,station_upper,32.55358,-117.06321,32.54168,-117.04485,32.54763,-117.05403,True
729,23,483,TJ-030,Hollister Bridge,TJ-030,Tijana River,UNKNOWN,Chula Vista,Pacific Ocean,Saltwater,Open Coast,Tijuana River,Yes,CA630931,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.55299,-117.063212,station_upper,32.55358,-117.06321,32.54168,-117.04485,32.54763,-117.05403,True
457,23,105,IB-030,Tijuana Estuary mouth,IB-030,Tijuana Slough National Wildlife Refuge,ROCKY,San Diego,Pacific Ocean,Estuarine,"Sound, Bay, or Inlet",Cottonwood Creek-Tijuana River,No,CA104746,PUBLIC,San Diego,San Diego,Active,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.555139,-117.129323,station_upper,32.5662,-117.133,32.5529,-117.1276,32.55955,-117.1303,True
458,23,105,IB-040,3/4 mi. N of TJ River,IB-040,Tijuana Slough National Wildlife Refuge,ROCKY,San Diego,Pacific Ocean,Estuarine,"Sound, Bay, or Inlet",Cottonwood Creek-Tijuana River,No,CA104746,PUBLIC,San Diego,San Diego,Active,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.562869026,-117.132590456,station_upper,32.5662,-117.133,32.5529,-117.1276,32.55955,-117.1303,True
417,23,106,FM-090,Black\\\'s Beach,FM-090,Torrey Pines City Beach,UNKNOWN,San Diego,Pacific Ocean,Saltwater,Open Coast,San Diego River,Yes,CA922367,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.8778,-117.2514,station_upper,32.895772,-117.253408,32.883647,-117.252681,32.8897095,-117.25304449999999,True
925,34,107,CRK Los Penasquitos Canyon,Los Penasquitos Canyon Creek,,Torrey Pines State Beach,UNKNOWN,Del Mar,Pacific Ocean,Saltwater,Open Coast,San Diego River,No,CA785240,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.944329,-117.107885,station_upper,32.948992,-117.265203,32.895772,-117.253408,32.922382,-117.2593055,True
924,34,107,CRK Penasquitos,Penasquitos Creek,,Torrey Pines State Beach,UNKNOWN,Del Mar,Pacific Ocean,Saltwater,Open Coast,San Diego River,No,CA785240,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.927437,-117.246609,station_upper,32.948992,-117.265203,32.895772,-117.253408,32.922382,-117.2593055,True
1090,34,107,EH-109-0,Del Mar - South Camino Del Mar-0,,Torrey Pines State Beach,UNKNOWN,Del Mar,Pacific Ocean,Saltwater,Open Coast,San Diego River,No,CA785240,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.942427778,-117.262725,station_upper,32.948992,-117.265203,32.895772,-117.253408,32.922382,-117.2593055,True
1093,35,107,EH-109-1300L,Del Mar - South Camino Del Mar-1300L,,Torrey Pines State Beach,UNKNOWN,Del Mar,Pacific Ocean,Saltwater,Open Coast,San Diego River,No,CA785240,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.936602,-117.261575,station_upper,32.948992,-117.265203,32.895772,-117.253408,32.922382,-117.2593055,True
1091,35,107,EH-109-300L,Del Mar - South Camino Del Mar-300L,,Torrey Pines State Beach,UNKNOWN,Del Mar,Pacific Ocean,Saltwater,Open Coast,San Diego River,No,CA785240,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.940484,-117.262618,station_upper,32.948992,-117.265203,32.895772,-117.253408,32.922382,-117.2593055,True
1092,35,107,EH-109-300R,Del Mar - South Camino Del Mar-300R,,Torrey Pines State Beach,UNKNOWN,Del Mar,Pacific Ocean,Saltwater,Open Coast,San Diego River,No,CA785240,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.9426274,-117.263291,station_upper,32.948992,-117.265203,32.895772,-117.253408,32.922382,-117.2593055,True
369,23,107,EH-353,Anderson Canyon,EH-353,Torrey Pines State Beach,UNKNOWN,Del Mar,Pacific Ocean,Saltwater,Open Coast,San Diego River,No,CA785240,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.9421,-117.2623,station_upper,32.948992,-117.265203,32.895772,-117.253408,32.922382,-117.2593055,True
911,34,107,FM-090,Blacks Beach,,Torrey Pines State Beach,UNKNOWN,Del Mar,Pacific Ocean,Saltwater,Open Coast,San Diego River,No,CA785240,PUBLIC,San Diego,San Diego,Active,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.8778,-117.2514,station_upper,32.948992,-117.265203,32.895772,-117.253408,32.922382,-117.2593055,True
418,23,107,FM-100,Los Penasquitos Lagoon,FM-100,Torrey Pines State Beach,UNKNOWN,Del Mar,Pacific Ocean,Saltwater,Open Coast,San Diego River,No,CA785240,PUBLIC,San Diego,San Diego,Active,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.9345,-117.261955166,station_upper,32.948992,-117.265203,32.895772,-117.253408,32.922382,-117.2593055,True
353,23,108,EH-254,300 ft south of PB Pt cove,EH-254,Tourmaline Surfing Park,UNKNOWN,San Diego,Pacific Ocean,Saltwater,Open Coast,San Diego River,Yes,CA748587,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.8067,-117.2643,station_upper,32.8079,-117.2662,32.8008,-117.2594,32.80435,-117.2628,True
354,23,108,EH-255,inside cove at P.B. Point,EH-255,Tourmaline Surfing Park,UNKNOWN,San Diego,Pacific Ocean,Saltwater,Open Coast,San Diego River,Yes,CA748587,PUBLIC,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.807707,-117.266187,station_upper,32.8079,-117.2662,32.8008,-117.2594,32.80435,-117.2628,True
411,23,108,FM-030,Tourmaline drain outlet,FM-030,Tourmaline Surfing Park,UNKNOWN,San Diego,Pacific Ocean,Saltwater,Open Coast,San Diego River,Yes,CA748587,PUBLIC,San Diego,San Diego,Active,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,32.805,-117.2628,station_upper,32.8079,-117.2662,32.8008,-117.2594,32.80435,-117.2628,True
154,23,65,BAS Camp Pendleton,Camp Pendleton boat basin,BAS Camp Pendleton,USMC Camp Pendleton,UNKNOWN,USMC Camp Pendleton,Pacific Ocean,Saltwater,Open Coast,Aliso Creek-San Onofre Creek,Yes,CA333758,PRIVATE,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,33.21465,-117.19915,station_upper,33.331617,-117.503883,33.214245,-117.405285,33.272931,-117.45458400000001,True
396,23,65,EH-500,Camp del Mar,EH-500,USMC Camp Pendleton,UNKNOWN,USMC Camp Pendleton,Pacific Ocean,Saltwater,Open Coast,Aliso Creek-San Onofre Creek,Yes,CA333758,PRIVATE,San Diego,San Diego,Inactive,Active,County of San Diego Department of Environmental Health,County,RB9,San Diego,33.21835,-117.40617,station_upper,33.331617,-117.503883,33.214245,-117.405285,33.272931,-117.45458400000001,True
